reads,sketch_id,shared_hashes,mlst,meca,pvl,scc,clindamycin,rifampicin,ciprofloxacin,vancomycin,tetracycline,mupirocin,gentamicin,trimethoprim,penicillin,methicillin,erythromycin,fusidicacid,pubmlst_id,resolution
4000,SAMN06167344,631,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,R,S,S,S,R,R,S,S,45516,10k
5000,SAMN04868025,538,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,45516,10k
5000,SAMN04868111,537,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,45516,10k
5000,SAMN06167344,537,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,R,S,S,S,R,R,S,S,45516,10k
5000,SAMEA1990017,535,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,45516,10k
5000,SAMEA1324626,531,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,R,S,S,R,R,R,S,45516,10k
6000,SAMN06167344,466,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,R,S,S,S,R,R,S,S,45516,10k
6000,SAMEA1990017,464,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,45516,10k
6000,SAMN04868147,464,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,45516,10k
6000,SAMEA1709208,463,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,R,R,S,R,R,R,S,45516,10k
6000,SAMEA1485146,461,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,45516,10k
7000,SAMN04868025,407,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,45516,10k
7000,SAMN04868147,406,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,45516,10k
7000,SAMN04868111,405,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,45516,10k
7000,SAMN04868154,405,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,45516,10k
7000,SAMEA1463732,403,ST8,MRSA,PVL+,SCCmec-IV,R,S,R,S,S,S,S,S,R,R,R,S,45516,10k
8000,SAMN04868025,371,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,45516,10k
8000,SAMN04868147,370,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,45516,10k
8000,SAMEA1463732,368,ST8,MRSA,PVL+,SCCmec-IV,R,S,R,S,S,S,S,S,R,R,R,S,45516,10k
8000,SAMN04868154,368,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,45516,10k
8000,SAMN04868305,367,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,45516,10k
1000,SAMEA3717850,1410,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
1000,SAMEA3723522,1404,ST5,MRSA,PVL*,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,R,45517,10k
1000,SAMEA1572279,1403,ST5,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45517,10k
1000,SAMEA4547347,1401,ST228,MRSA,PVL-,SCCmec-I,R,R,R,S,S,S,R,S,R,R,R,S,45517,10k
1000,SAMN04099828,1398,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45517,10k
2000,SAMEA103891302,1030,ST5,MRSA,PVL*,SCCmec-IX,S,S,R,S,S,S,R,r,R,R,S,S,45517,10k
2000,SAMN03255486,1030,ST5,MRSA,PVL*,SCCmec-III,S,S,S,S,R,S,S,S,R,R,S,S,45517,10k
2000,SAMN05336625,1024,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45517,10k
2000,SAMEA3717850,1022,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
2000,SAMEA2827000,1021,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45517,10k
3000,SAMEA3717850,785,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
3000,SAMEA4547720,774,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,45517,10k
3000,SAMEA3401122,773,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,45517,10k
3000,SAMN05336625,772,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45517,10k
3000,SAMEA2742951,771,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
4000,SAMEA3717850,624,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
4000,SAMEA4547720,610,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,45517,10k
4000,SAMEA2384067,609,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45517,10k
4000,SAMEA1464108,607,ST5,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45517,10k
4000,SAMEA3488970,606,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45517,10k
5000,SAMEA3717850,543,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
5000,SAMEA3488970,530,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45517,10k
5000,SAMEA1464108,525,ST5,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45517,10k
5000,SAMEA3573914,525,ST5,MRSA,PVL*,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,45517,10k
5000,SAMEA3929257,525,ST5,MSSA,PVL*,-,S,R,S,S,S,S,S,S,R,S,S,S,45517,10k
6000,SAMEA3717850,469,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
6000,SAMEA3488970,466,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45517,10k
6000,SAMEA3401122,460,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,45517,10k
6000,SAMEA3717855,458,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
6000,SAMEA2742910,457,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
7000,SAMEA3717850,407,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
7000,SAMEA3488970,401,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45517,10k
7000,SAMEA3401166,400,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,45517,10k
7000,SAMN06847395,400,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45517,10k
7000,SAMEA3401122,399,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,45517,10k
8000,SAMEA3717850,378,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45517,10k
8000,SAMEA3488970,369,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45517,10k
8000,SAMEA3401166,368,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,45517,10k
8000,SAMN06847395,368,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45517,10k
8000,SAMEA1572500,367,ST5,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,45517,10k
1000,SAMEA2335139,1395,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
1000,SAMN08815292,1381,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
1000,SAMEA3323107,1378,ST15,MSSA,PVL*,-,R,S,S,S,S,S,S,S,S,S,R,S,45518,10k
1000,SAMN06327764,1377,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
1000,SAMEA1067967,1374,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
2000,SAMN08815292,1035,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
2000,SAMN03289587,1023,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
2000,SAMEA3671688,1021,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
2000,SAMN03289593,1018,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
2000,SAMN06327737,1018,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
3000,SAMEA3671688,800,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
3000,SAMN08815292,795,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
3000,SAMN03289587,788,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
3000,SAMEA103948935,785,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
3000,SAMEA3181383,781,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45518,10k
4000,SAMN08815292,614,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
4000,SAMEA4547381,610,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
4000,SAMEA3671688,608,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
4000,SAMN03289585,608,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
4000,SAMEA4387095,605,ST582,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45518,10k
5000,SAMN08815292,524,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
5000,SAMN03289585,523,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
5000,SAMEA4387095,518,ST582,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45518,10k
5000,SAMEA4547381,518,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
5000,SAMEA4008763,515,ST15,MSSA,PVL*,-,R,S,S,S,S,S,S,R,R,S,R,S,45518,10k
6000,SAMN03289585,452,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
6000,SAMN08815292,449,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
6000,SAMN06327559,447,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
6000,SAMEA3929392,446,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,45518,10k
6000,SAMEA3181162,444,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
7000,SAMN03289585,393,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
7000,SAMN08815292,389,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
7000,SAMEA3181162,388,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
7000,SAMEA3929392,388,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,45518,10k
7000,SAMEA3322830,387,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
8000,SAMN03289585,362,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
8000,SAMEA2384803,356,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,45518,10k
8000,SAMEA3181162,356,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
8000,SAMEA3929437,356,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
8000,SAMN08815292,356,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45518,10k
1000,SAMN06640061,1442,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
1000,SAMEA3719246,1439,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45519,10k
1000,SAMEA3717850,1438,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
1000,SAMEA3929427,1437,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45519,10k
1000,SAMEA3322922,1436,ST105,MRSA,PVL*,SCCmec-II,R,S,S,S,S,S,S,S,R,R,R,S,45519,10k
2000,SAMEA3488970,1023,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45519,10k
2000,SAMEA3717850,1017,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
2000,SAMEA70231168,1017,ST105,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,R,45519,10k
2000,SAMEA2827000,1013,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45519,10k
2000,SAMEA3924159,1011,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45519,10k
3000,SAMEA3717850,757,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
3000,SAMEA3488970,746,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45519,10k
3000,SAMEA1572279,744,ST5,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45519,10k
3000,SAMEA2742951,741,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
3000,SAMEA4547720,741,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,45519,10k
4000,SAMEA3717850,622,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
4000,SAMEA4547720,602,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,45519,10k
4000,SAMEA3488970,600,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45519,10k
4000,SAMEA2384067,599,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45519,10k
4000,SAMN07257441,599,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45519,10k
5000,SAMEA3717850,537,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
5000,SAMEA3488970,521,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45519,10k
5000,SAMEA103891524,516,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
5000,SAMN05868206,516,ST5,MSSA,PVL*,-,R,S,R,S,S,R,S,S,R,S,R,S,45519,10k
5000,SAMEA3717855,515,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
6000,SAMEA3717850,465,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
6000,SAMEA3401100,458,ST1178,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,S,R,R,S,S,45519,10k
6000,SAMEA3488970,458,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45519,10k
6000,SAMN05868206,456,ST5,MSSA,PVL*,-,R,S,R,S,S,R,S,S,R,S,R,S,45519,10k
6000,SAMEA3401122,454,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,45519,10k
7000,SAMEA3717850,407,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
7000,SAMEA3488970,397,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,45519,10k
7000,SAMEA103891524,395,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
7000,SAMEA4008744,395,ST526,MRSA,PVL*,SCCmec-II,R,S,S,S,S,S,S,S,R,R,R,R,45519,10k
7000,SAMEA70231168,395,ST105,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,R,45519,10k
8000,SAMEA3717850,375,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
8000,SAMEA1572500,366,ST5,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,45519,10k
8000,SAMN06847395,366,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,45519,10k
8000,SAMN03255486,365,ST5,MRSA,PVL*,SCCmec-III,S,S,S,S,R,S,S,S,R,R,S,S,45519,10k
8000,SAMEA103891467,364,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,45519,10k
1000,SAMEA3181323,1387,ST72,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45520,10k
1000,SAMEA3181074,1378,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
1000,SAMEA3283339,1374,ST72,MSSA,PVL*,-,R,S,R,S,S,S,S,S,R,S,R,S,45520,10k
1000,SAMEA3180910,1372,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
1000,SAMEA3283240,1372,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
2000,SAMEA3181074,1000,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
2000,SAMEA3283615,994,ST72,MSSA,PVL*,-,R,S,R,S,S,S,S,S,R,S,R,S,45520,10k
2000,SAMEA2662213,993,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
2000,SAMEA3181278,991,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
2000,SAMEA3217887,990,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
3000,SAMEA3217877,750,ST72,MRSA,PVL*,SCCmec-IV,S,R,S,S,S,S,S,S,R,R,S,S,45520,10k
3000,SAMEA3181283,749,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
3000,SAMEA3283526,748,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
3000,SAMEA2445529,745,ST72,MRSA,PVL*,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,45520,10k
3000,SAMEA3181012,745,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
4000,SAMEA2445529,607,ST72,MRSA,PVL*,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,45520,10k
4000,SAMEA3283526,607,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
4000,SAMEA3181074,603,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
4000,SAMEA3181012,602,ST72,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,45520,10k
4000,SAMEA3217877,602,ST72,MRSA,PVL*,SCCmec-IV,S,R,S,S,S,S,S,S,R,R,S,S,45520,10k
5000,SAMEA3283615,521,ST72,MSSA,PVL*,-,R,S,R,S,S,S,S,S,R,S,R,S,45520,10k
5000,SAMEA3181283,516,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
5000,SAMEA3283339,516,ST72,MSSA,PVL*,-,R,S,R,S,S,S,S,S,R,S,R,S,45520,10k
5000,SAMEA2445529,515,ST72,MRSA,PVL*,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,45520,10k
5000,SAMEA2445578,515,ST72,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45520,10k
6000,SAMEA3283615,458,ST72,MSSA,PVL*,-,R,S,R,S,S,S,S,S,R,S,R,S,45520,10k
6000,SAMEA3283282,457,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
6000,SAMEA3181283,455,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
6000,SAMEA3283526,451,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
6000,SAMEA2661967,450,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
7000,SAMEA3283282,400,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
7000,SAMEA3283615,396,ST72,MSSA,PVL*,-,R,S,R,S,S,S,S,S,R,S,R,S,45520,10k
7000,SAMEA2445578,393,ST72,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45520,10k
7000,SAMEA3283526,393,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
7000,SAMEA3181453,391,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
8000,SAMEA3283282,370,ST72,MSSA,PVL*,-,S,S,S,S,S,R,S,S,R,S,S,S,45520,10k
8000,SAMEA2445578,361,ST72,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,45520,10k
8000,SAMEA3181453,361,ST72,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,45520,10k
8000,SAMEA3217877,359,ST72,MRSA,PVL*,SCCmec-IV,S,R,S,S,S,S,S,S,R,R,S,S,45520,10k
8000,SAMEA2340172,358,ST3448,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,R,45520,10k
1000,SAMN06327578,1314,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,45521,10k
1000,SAMEA2742989,1313,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,R,R,R,R,S,45521,10k
1000,SAMEA2744134,1312,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,R,R,R,R,S,45521,10k
1000,SAMN00811609,1310,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,45521,10k
1000,SAMN03359381,1310,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,S,R,R,R,S,45521,10k
2000,SAMN06327578,990,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,45521,10k
2000,SAMEA4520770,985,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
2000,SAMEA2742989,979,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,R,R,R,R,S,45521,10k
2000,SAMEA2053534,978,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
2000,SAMEA4520686,974,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
3000,SAMEA104093634,734,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,R,R,R,S,S,45521,10k
3000,SAMEA2742989,734,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,R,R,R,R,S,45521,10k
3000,SAMN06327578,733,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,45521,10k
3000,SAMEA2053534,731,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
3000,SAMEA1708815,729,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
4000,SAMN08815527,592,ST398,MSSA,PVL+,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
4000,SAMEA2742989,591,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,R,R,R,R,S,45521,10k
4000,SAMEA104093634,589,ST398,MRSA,PVL-,Vc,R,S,R,S,R,S,S,R,R,R,S,S,45521,10k
4000,SAMEA1483481,589,ST398,MSSA,PVL-,-,R,S,S,S,R,S,S,S,R,S,R,S,45521,10k
4000,SAMEA104093591,587,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,S,R,R,R,S,45521,10k
5000,SAMEA36550168,511,ST398,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,45521,10k
5000,SAMN03359286,511,ST398,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,45521,10k
5000,SAMEA2053300,510,ST1232,MRSA,PVL+,Vc,R,S,S,S,R,S,S,S,R,R,R,S,45521,10k
5000,SAMEA4520764,510,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
5000,SAMN08815527,510,ST398,MSSA,PVL+,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
6000,SAMEA4520764,446,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
6000,SAMEA104093595,443,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,S,R,R,S,S,45521,10k
6000,SAMEA36550168,442,ST398,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,45521,10k
6000,SAMN03359286,442,ST398,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,45521,10k
6000,SAMEA4520695,440,ST398,MSSA,PVL+,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
7000,SAMEA104093626,391,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,R,R,R,S,S,45521,10k
7000,SAMEA1483520,387,ST398,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,45521,10k
7000,SAMEA104093595,386,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,S,R,R,S,S,45521,10k
7000,SAMEA104093653,385,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,R,R,R,S,S,45521,10k
7000,SAMEA4520764,385,ST398,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,45521,10k
8000,SAMEA1483520,363,ST398,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,45521,10k
8000,SAMEA104093626,359,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,R,R,R,S,S,45521,10k
8000,SAMEA104093595,354,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,S,R,R,S,S,45521,10k
8000,SAMEA1483543,353,ST3320,MSSA,PVL+,-,S,S,S,S,S,S,S,S,S,S,S,S,45521,10k
8000,SAMEA104093614,351,ST398,MRSA,PVL-,Vc,R,S,S,S,R,S,S,R,R,R,S,S,45521,10k
